Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizenLabel,ServiceCount,AvgMonthlySpend,ChargeToTenureRatio,CLV,TenureGroup_num,ChargesBand_num,ContractRisk,IsNewCustomer,IsLongTermCustomer,HasNoAddOns,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes
0,0,-1.2409180113122174,1,2,0,1,0.5150096996121938,-0.9487638385619923,0,2,0.11951187895338412,3.3606761773519165,-0.9487638385619923,0,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0
1,1,1.0793088744876398,1,1,1,0,0.018915908541461066,0.659045196109123,0,3,-0.01681176201960536,0.28598699320821047,0.659045196109123,3,2,1,0,1,0,0,0,1,1,1,1,0,1,0,0
1,1,0.590840056424512,1,2,0,0,0.8335715988950722,0.806434272782347,0,3,0.7640712299615982,0.4093662407248045,0.806434272782347,2,2,2,0,0,0,0,1,0,0,1,0,1,0,0,1
0,0,-0.4675090493789317,1,1,1,1,-0.1552976301288631,-0.45677216776755203,0,3,-0.16603982531770844,0.0686045094884985,-0.45677216776755203,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0
0,0,-0.7117434584104956,1,2,0,1,0.31590851256039476,-0.5062016988400101,1,0,0.37859297332680886,-0.5345829228148535,-0.5062016988400101,1,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0
1,1,-1.1188008067964355,0,1,0,1,-1.1425076825940335,-0.9355563029625162,0,1,-1.0422170129305168,-1.7605417949638722,-0.9355563029625162,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,-0.7117434584104956,1,1,0,1,-0.18184445506910288,-0.6172371434728156,0,2,-0.17960601289026337,-0.05869153953656056,-0.6172371434728156,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1
1,1,1.6084834273893616,1,2,1,1,1.31141444781939,2.264002105152444,0,4,1.2792554750949598,0.12148132985275183,2.264002105152444,3,3,1,0,1,0,1,0,0,1,0,1,1,0,1,1
1,0,0.5094285867473239,1,1,0,1,-0.4871329418818615,-0.034131028584314604,0,1,-0.5151209933432044,0.3094878022589922,-0.034131028584314604,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0.631545791263106,0,1,2,0,-0.8471742551338649,-0.14071276935218044,0,3,-0.7847903316756962,-0.9047206653646377,-0.14071276935218044,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,-0.6303319887333076,1,2,0,1,1.2234780902048452,-0.23996674119940667,1,4,1.262380461285197,-0.2839076262732005,-0.23996674119940667,1,3,2,0,0,0,0,1,0,0,0,1,1,0,1,1
0,0,-0.22327464034736777,1,1,0,0,-0.48381458876433153,-0.3896375183748659,0,1,-0.4191650324641579,-0.757840608797262,-0.3896375183748659,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0.5094285867473239,1,2,2,1,1.4872871630484792,1.1414273974806883,0,5,1.4546232656670104,0.11364772683582605,1.1414273974806883,2,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,1,-0.9152721326034655,1,2,0,1,1.233433149557435,-0.5399225995316961,0,4,1.3877849756753984,-0.914512669135795,-0.5399225995316961,0,3,2,1,0,0,1,0,0,1,0,1,1,0,1,1
0,0,-1.2816237461508113,1,1,0,1,-0.5186572964983965,-0.9872894739651153,0,1,-0.5174371717092503,-0.039107531994243945,-0.9872894739651153,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,-0.4268033145403377,1,2,0,1,0.9961709016540415,-0.06868562753643248,0,4,1.074108248388034,-0.5326245220606222,-0.06868562753643248,1,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,-0.5082147842175256,1,2,0,0,0.18649274097672516,-0.35356909889722665,0,0,0.3223429272942649,-1.1221031490843518,-0.35356909889722665,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,-1.0373893371192475,0,1,0,1,-1.3349721634107725,-0.9435203152924327,0,0,-1.4442394007513484,3.0982504762848726,-0.9435203152924327,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,-1.2816237461508113,1,1,0,1,-0.4722003528529765,-0.9866751699837445,0,1,-0.4711136043883312,-0.039107531994243945,-0.9866751699837445,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,-0.3453918448631497,1,1,0,0,-0.37596811244460704,-0.43176121995459055,0,2,-0.3351208460390623,-0.47191409867944084,-0.43176121995459055,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,1.4456604880349857,1,0,2,1,-1.3582006352334823,-0.2786459525978726,0,0,-1.3386878437843974,-0.42295407982364824,-0.2786459525978726,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,-0.5082147842175256,1,2,0,1,0.6444254711958629,-0.24314795824579213,1,1,0.738593267935093,-0.6912549831533864,-0.24314795824579213,1,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,-0.30468611002455576,0,1,1,1,-0.8903128456617546,-0.5831213330788199,0,2,-0.8642021613687,-0.40141167152710017,-0.5831213330788199,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0,-1.2816237461508113,0,1,0,1,-0.7177584835501956,-0.9899222053138481,1,3,-0.7159667459417597,-0.039107531994243945,-0.9899222053138481,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,1
0,0,1.2828375486806096,0,1,0,1,-0.6995075414037805,0.19818557351344798,1,3,-0.7265549899008269,0.35648942036055115,0.19818557351344798,3,1,2,0,1,0,0,1,0,0,0,1,0,1,1,0
1,0,1.2828375486806096,1,2,2,1,1.1305642029140057,1.7887063389945514,0,4,1.1475641908540624,-0.1605283787566065,1.7887063389945514,3,3,0,0,1,0,0,0,0,0,1,0,1,0,1,1
1,1,-0.5082147842175256,1,0,0,1,-1.3067661619117676,-0.7862804354893669,0,0,-1.3092392902732417,0.09993892155620596,-0.7862804354893669,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.1023712383613841,1,2,1,1,1.1388600857078308,0.5408794374068329,0,4,1.1902480493140517,-0.3622436564424669,0.5408794374068329,2,3,1,0,0,0,0,1,0,0,0,0,1,1,1,1
1,1,1.6084834273893616,1,2,2,1,1.6382722298960932,2.5270777851745687,0,6,1.5545498180307067,0.3780318286571014,2.5270777851745687,3,3,0,0,1,0,1,0,0,1,1,1,1,1,1,1
0,0,0.428017117070136,1,2,1,0,0.9762607829488613,0.7116998230837789,0,2,0.8686301390573864,0.6404575297241409,0.7116998230837789,2,2,1,0,0,0,0,0,1,1,0,0,0,0,1,1
0,1,0.8350744654560759,1,2,1,0,1.0293544328293414,1.2012123385248288,0,4,0.9960199491899135,0.1488989404119964,1.2012123385248288,3,3,1,0,1,0,0,1,0,0,1,1,1,0,0,1
0,0,1.4863662228735797,1,0,2,0,-1.3598598117922474,-0.2572330709615126,0,0,-1.3271069519541678,-0.7323813989922511,-0.2572330709615126,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,-1.2816237461508113,1,1,0,1,-0.5070430605870415,-0.9871358979697726,0,1,-0.5058562798790205,-0.039107531994243945,-0.9871358979697726,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,-0.019745966154397852,1,2,0,1,0.9447364283323268,0.29836100133273075,0,4,0.9318287201880684,0.023561292141170948,0.29836100133273075,2,2,2,0,0,0,1,0,0,0,1,1,1,0,0,1
1,0,1.5677776925507676,1,0,2,0,-1.5207999379924515,-0.40670639328581676,0,0,-1.5090923950006347,-0.2721572217478118,-0.40670639328581676,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,0,0.020959768684196134,1,0,2,0,-1.4793205240233267,-0.7062673419157961,0,0,-1.4571438230764615,-0.5541669303571701,-0.7062673419157961,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-0.9152721326034655,1,0,0,1,-1.4959122896109767,-0.9242136187350589,0,0,-1.5100850428717973,0.5190366829617784,-0.9242136187350589,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0.18378270803857208,1,0,0,0,-1.2769009838539978,-0.6089221002964013,0,0,-1.333393721804864,1.4003170223660237,-0.6089221002964013,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0
1,1,-1.0373893371192475,1,1,0,1,0.21303956591696496,-0.782616551029047,0,4,0.28925466492218,-0.6579621703314475,-0.782616551029047,0,2,2,1,0,0,1,0,0,0,1,0,1,1,0,1
0,0,0.9978974048104517,0,1,0,1,-0.3709905827683121,0.3934464818777966,0,4,-0.29342963545023537,-0.8498854442461508,0.3934464818777966,3,1,2,0,1,0,0,1,0,0,1,0,1,0,1,1
0,0,0.590840056424512,1,0,2,0,-1.4826388771408567,-0.5570572927263653,0,0,-1.4237246780806558,-1.5235753037018414,-0.5570572927263653,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,0,-1.1188008067964355,1,2,0,1,0.13339909109624562,-0.8546875717006072,0,0,0.17741633810453272,-0.4151204768067224,-0.8546875717006072,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1.1607203441648277,1,2,0,1,1.3479163321122196,1.747306638535728,0,4,1.2584098698005466,0.4524510573179006,1.747306638535728,3,3,2,0,1,0,0,1,0,1,0,1,1,0,1,1
1,1,1.6084834273893616,1,1,2,1,0.6228561759319183,1.6663282101342884,0,6,0.6532255510151139,-0.2662820194851175,1.6663282101342884,3,2,0,0,1,0,0,0,0,0,1,1,1,1,1,1
1,1,0.1023712383613841,1,0,2,0,-1.5042081724048018,-0.7074959498785381,0,0,-1.4991659162890094,-0.06848354330771778,-0.7074959498785381,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.9571916699718578,1,2,0,1,1.1985904418233704,1.4456614442546687,1,3,1.156498021694525,0.1880669554966296,1.4456614442546687,3,3,2,0,1,0,0,1,0,1,0,0,1,0,1,1
1,0,0.14307697319997809,1,2,0,1,0.896620308128142,0.4395412199085267,1,2,0.8855051528671498,0.013769288370009382,0.4395412199085267,2,2,2,0,0,0,1,0,0,1,0,1,0,0,1,0
0,0,-0.5082147842175256,1,2,0,1,1.1156316138851208,-0.11732533920427085,0,3,1.2130789503507902,-0.6266277582637423,-0.11732533920427085,1,3,2,0,0,0,0,0,1,1,0,0,0,1,1,1
1,1,0.22448844287716607,1,0,0,0,-1.4760021709057967,-0.6661181888476211,0,0,-1.4683938322829704,-0.14486117272275278,-0.6661181888476211,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.428017117070136,1,2,2,1,1.3163919774956847,1.0796459684970925,0,4,1.513851255313042,-1.1162279468216576,1.0796459684970925,2,3,0,0,0,0,0,1,0,1,0,1,1,0,1,1
0,0,-0.9966836022806536,1,2,0,1,0.7356801819279375,-0.6958022348045834,1,2,0.8027844969369375,-0.49933170923868325,-0.6958022348045834,0,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0
0,0,-0.9559778674420595,1,0,1,1,-1.4942531130522119,-0.9366971532136337,0,0,-1.543504187867603,1.684285131729618,-0.9366971532136337,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1.4049547531963917,1,2,1,0,0.8169798333074222,1.6407248977678623,0,3,0.8335565809429764,-0.16444518026506938,1.6407248977678623,3,2,1,0,1,0,0,1,0,1,1,1,0,1,0,0
0,0,-1.2816237461508113,1,1,0,0,-0.6795974226986006,-0.9894175984720078,0,0,-0.6779152442138618,-0.039107531994243945,-0.9894175984720078,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.8757802002946699,1,2,1,1,1.2948226822317401,1.4654288687980708,0,4,1.3067187328637908,-0.12919396668890124,1.4654288687980708,3,3,1,0,1,0,0,0,0,1,1,0,1,0,1,1
0,0,-1.2816237461508113,1,0,0,0,-1.4892755833759168,-1.0001240392901878,1,0,-1.4852688460927337,-0.039107531994243945,-1.0001240392901878,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,-0.38609757970174374,1,2,0,0,0.6460846477546283,-0.15905413108168565,0,3,0.6376740677002336,0.005935685353083606,-0.15905413108168565,1,2,2,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,-0.5082147842175256,1,2,0,1,0.9679649001550363,-0.2268250238836488,1,3,0.8001374359471709,1.055638489621255,-0.2268250238836488,1,2,2,0,0,0,0,1,0,1,0,1,1,0,0,1
1,1,-0.7524491932490895,1,2,0,1,0.659358060224748,-0.48066420475730204,0,1,0.6965711747225448,-0.30936683607821364,-0.48066420475730204,1,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,-0.5896262538947137,1,1,0,1,-0.5004063543519814,-0.6290405556863009,1,1,-0.5571430865557521,0.6737503425460798,-0.6290405556863009,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.7943687306174818,1,2,0,0,0.6361295884020379,0.8992161133972717,0,2,0.6184828755244244,0.07056291024272994,0.8992161133972717,3,2,2,0,1,0,0,1,0,0,1,0,0,0,1,0
0,0,-1.2816237461508113,1,0,0,0,-1.461069581876912,-0.9997510690157839,0,0,-1.4571438230764615,-0.039107531994243945,-0.9997510690157839,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.22448844287716607,1,0,1,0,-1.5141632317573919,-0.6774169942192659,0,0,-1.4908938506959883,-0.6109605522298885,-0.6774169942192659,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-1.1188008067964355,1,2,0,0,0.3524103968532244,-0.8274168628133167,0,0,0.5887034393895483,-1.7389993866673241,-0.8274168628133167,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,-1.2816237461508113,1,0,0,1,-1.5042081724048018,-1.0003214941413427,0,0,-1.5001585641601718,-0.039107531994243945,-1.0003214941413427,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-0.2639803751859618,1,2,0,1,0.9513731345673865,0.04596982270088044,1,2,0.9109831148936551,0.19981736002201828,0.04596982270088044,2,2,2,0,0,0,0,1,0,1,0,0,0,0,1,1
1,0,1.3642490183577978,1,2,1,1,1.4325343366092342,2.142435735124708,1,5,1.451976204677243,-0.16836198177353445,2.142435735124708,3,3,1,0,1,0,1,0,0,1,0,1,1,1,1,1
1,1,0.7536629957788878,1,1,2,0,-0.14700174733503815,0.36073479486979165,0,3,-0.12368684948143974,-0.26236521797665247,0.36073479486979165,3,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0
0,0,-0.9152721326034655,1,2,0,0,0.3358186312655745,-0.6639023066291043,0,0,0.4530415636639999,-0.9301798751696486,-0.6639023066291043,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,-1.1188008067964355,1,0,0,0,-1.456092052200617,-0.9589656725383319,0,0,-1.395268772440663,-1.517700101439147,-0.9589656725383319,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,-1.1595065416350294,1,2,0,0,0.18483356441796028,-0.8798301560810053,0,0,0.28495319081380865,-0.8518438450003822,-0.8798301560810053,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1.0793088744876398,1,2,0,1,0.9895341954189815,1.4472630224918142,0,3,0.9907258272103796,-0.06652514255348634,1.4472630224918142,3,2,2,0,1,0,0,1,0,1,1,1,0,0,1,0
1,0,-1.1188008067964355,1,2,0,1,0.3125901594428645,-0.8620153406212469,1,0,0.06690154178176902,2.122966900677509,-0.8620153406212469,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,-1.1188008067964355,1,1,0,1,-0.019245152310133944,-0.8541829648587668,0,3,0.18502663845011236,-1.7546665927011778,-0.8541829648587668,0,1,2,1,0,0,0,1,0,0,1,0,0,1,1,0
1,0,-1.2002122764736234,1,1,0,1,-0.6248445962593558,-0.9518134190409411,0,0,-0.7133196849519927,1.1888097409090062,-0.9518134190409411,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.631545791263106,0,1,0,1,-0.6679831867872458,-0.08546928988460402,0,3,-0.6980990842608337,0.38978223318249006,-0.08546928988460402,2,1,2,0,0,0,0,1,0,0,1,1,0,0,1,0
1,0,1.6084834273893616,1,0,2,0,-1.3299946337344775,-0.1875753873596242,0,0,-1.2883936849788284,-0.9047206653646377,-0.1875753873596242,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,-0.8338606629262776,1,2,0,1,0.4934404043482487,-0.5696066454886581,0,1,0.6118652230500078,-0.8910118600850154,-0.5696066454886581,0,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
0,0,-1.2409180113122174,1,2,0,1,1.0011484313303363,-0.9298301122790222,1,4,0.8332256983192557,1.0438880850958618,-0.9298301122790222,0,3,2,1,0,0,1,0,0,0,0,1,1,1,0,1
1,0,1.6084834273893616,1,2,1,0,1.4673770443432994,2.409065602467621,0,5,1.4311305993828298,0.13519013513237194,2.409065602467621,3,3,1,0,1,0,1,0,0,1,0,1,1,1,1,1
1,0,-0.5896262538947137,1,1,0,1,-0.6829157758161306,-0.6719101978148333,0,0,-0.7368123512361731,0.7325023651730318,-0.6719101978148333,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.5094285867473239,1,1,2,1,0.5332606417586087,0.5415814990998283,0,5,0.4494018548030706,0.5797471063429619,0.5415814990998283,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,1
0,0,-0.06045170099299184,1,2,0,1,0.3690021624408743,-0.03138860009605128,0,0,0.22903402740498524,1.1026401077228138,-0.03138860009605128,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0
0,0,-0.9152721326034655,1,0,0,0,-1.4909347599346818,-0.921734463381669,0,0,-1.4912247333197088,0.08818851703081294,-0.921734463381669,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
1,0,0.346605647392948,1,2,0,1,0.6245153524906832,0.42747453456016804,1,2,0.49307836113422293,0.9205088375792678,0.42747453456016804,2,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,-1.2409180113122174,1,1,0,1,-0.5153389433808665,-0.9621688290126234,0,0,-0.38574588746835226,-1.4648232810748916,-0.9621688290126234,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,-1.2409180113122174,1,2,0,0,0.13339909109624562,-0.9563768200454112,0,0,-0.16736335581259182,2.9278696106667192,-0.9563768200454112,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0.9571916699718578,1,2,1,1,0.6942007679588127,1.094542840045339,0,3,0.6836667523974317,0.01768608987847227,1.094542840045339,3,2,1,0,1,0,0,0,1,0,0,1,1,1,0,0
1,1,1.5677776925507676,1,2,1,0,1.1819986762357204,2.112510355460778,0,3,1.1664245004061504,0.03139489515809672,2.112510355460778,3,3,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1,1,-0.30468611002455576,1,0,1,0,-1.5042081724048018,-0.828513834208622,0,0,-1.6043865906322392,3.711229912359384,-0.828513834208622,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,-0.8745663977648716,1,0,2,0,-1.5058673489635668,-0.9110060831355828,0,0,-1.4773276631234333,-0.7539238072887992,-0.9110060831355828,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0,-0.8338606629262776,1,2,0,1,0.8169798333074222,-0.5605895406192484,0,2,0.6687770343299938,0.9733856579435255,-0.5605895406192484,0,2,2,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1.6084834273893616,1,1,2,0,0.5714217026102036,1.5291629068653103,0,4,0.5096224923202654,0.4015326377078787,1.5291629068653103,3,2,0,0,1,0,0,0,0,1,0,1,1,0,1,1
0,0,1.5677776925507676,1,2,2,1,1.6001111690444987,2.4984468317570996,0,6,1.5763880711962825,0.060770906471572725,2.4984468317570996,3,3,0,0,1,0,1,0,0,1,1,1,1,1,1,1
1,0,-0.22327464034736777,0,1,0,0,-1.1342117998002084,-0.6556530817364082,1,1,-1.1619965227174642,0.5719135033260317,-0.6556530817364082,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,-0.7524491932490895,0,1,0,1,-0.4705411762942116,-0.6961752050789871,0,3,-0.46416506929019363,-0.09981795537542522,-0.6961752050789871,1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1
0,1,-0.6303319887333076,1,1,1,0,0.5282831120823135,-0.3744554342638401,0,5,0.6657990907165061,-1.0085159053389152,-0.3744554342638401,1,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1
1,0,0.020959768684196134,1,2,1,1,1.28818597599668,0.46586853339585454,0,5,1.2213510159438115,0.32711340904707514,0.46586853339585454,2,3,1,0,0,0,0,1,0,0,1,0,1,1,1,1
1,0,-0.9152721326034655,1,2,0,0,0.6842457086062228,-0.6351835955000108,1,1,0.6697696822011564,0.04510370043771683,-0.6351835955000108,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0.5094285867473239,1,2,0,1,0.651062177430923,0.6207170155571547,0,2,0.5820857869151312,0.4407006527925119,0.6207170155571547,2,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0
0,0,0.9978974048104517,1,0,2,0,-1.466047111553207,-0.5180051110534956,0,0,-1.4991659162890094,1.079139298672032,-0.5180051110534956,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1,1,0.387311382231542,0,1,1,1,-0.6580281274346557,-0.10982205486038234,0,3,-0.5343121855190135,-1.5196585021933784,-0.10982205486038234,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0,0,-1.2816237461508113,1,1,0,1,-0.6480730680820658,-0.9890007493417917,0,0,-0.6464813949603814,-0.039107531994243945,-0.9890007493417917,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,-0.9966836022806536,1,1,0,1,-0.5103614137045716,-0.8362803916873838,0,1,-0.5214077631939004,0.10777252457313173,-0.8362803916873838,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,-0.3453918448631497,1,0,0,1,-1.480979700582092,-0.807100952572262,1,0,-1.5147173996038894,1.1261409167735954,-0.807100952572262,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,-0.3453918448631497,1,1,0,0,0.5332606417586087,-0.16475838233727336,0,4,0.5036666050932899,0.1665245472000794,-0.16475838233727336,1,2,2,0,0,0,0,0,0,1,1,0,0,1,1,1
0,0,-0.019745966154397852,1,0,1,0,-1.497571466169742,-0.7422699431097171,0,0,-1.5203424042071438,0.7971295900626738,-0.7422699431097171,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-1.2002122764736234,1,2,0,1,0.3607062796470494,-0.9008481280150554,0,0,0.5678578340951345,-1.5412009104899265,-0.9008481280150554,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0.7129572609402939,1,2,0,1,1.0210585500355165,1.1045910980263356,1,2,1.0387038076499029,-0.16640358101930083,1.1045910980263356,3,3,2,0,1,0,0,1,0,1,0,0,0,0,1,1
1,1,-0.8338606629262776,1,1,0,1,-0.5219756496159262,-0.758307664909081,0,1,-0.5736872177417944,0.6189151214275951,-0.758307664909081,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,-0.9152721326034655,1,2,0,1,0.7937513614847123,-0.6010897245339212,0,2,0.926534598208535,-0.9008038638561748,-0.6010897245339212,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,1
0,0,-1.2409180113122174,1,0,0,0,-1.5125040551986266,-0.9885839002115757,0,0,-1.381702584868108,-3.2743855779849453,-0.9885839002115757,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-0.9152721326034655,1,2,0,1,1.0094443141241611,-0.6147360486915195,1,2,0.823960984855072,1.1613921303497614,-0.6147360486915195,0,3,2,1,0,0,0,1,0,1,0,0,0,0,1,1
0,0,-0.9559778674420595,1,2,0,1,1.0144218438004564,-0.6451221563414771,0,2,0.8994022230634255,0.6796255448087741,-0.6451221563414771,0,3,2,1,0,0,0,1,0,1,0,0,0,0,1,1
0,0,-0.9966836022806536,1,2,0,1,1.3462571555534548,-0.6449247014903221,1,4,1.2822334187084476,0.30361259999629786,-0.6449247014903221,0,3,2,1,0,0,0,1,0,1,0,1,1,0,1,1
0,1,0.6722515261016999,1,2,0,0,0.34079616094186965,0.6050742034601009,0,0,0.3352473496193776,-0.005814719172305056,0.6050742034601009,3,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,-1.0373893371192475,1,2,0,0,0.32254521879545484,-0.7699794405551297,0,1,0.42524742327144893,-0.8303014367038342,-0.7699794405551297,0,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,-1.2002122764736234,1,0,0,1,-1.4826388771408567,-0.9819581929839316,0,0,-1.471040893272737,-0.25844841646818956,-0.9819581929839316,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0.020959768684196134,1,2,1,1,0.9580098408024466,0.3620730999720642,0,3,0.984108174735963,-0.2212388021377878,0.3620730999720642,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,0.631545791263106,1,2,0,1,1.3329837430833347,1.2216818247612264,0,4,1.3556893611744762,-0.18794598931585108,1.2216818247612264,2,3,2,0,0,0,1,0,0,1,0,1,0,1,1,1
0,0,-1.2002122764736234,1,2,0,0,0.31590851256039476,-0.9119055996797333,0,1,0.2899164301696216,0.16064934493738506,-0.9119055996797333,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0.30589991255435406,0,1,1,1,-0.3444437578280723,-0.027702776207825533,0,4,-0.29905464005348986,-0.5130405145183055,-0.027702776207825533,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
0,0,-1.1188008067964355,1,2,0,1,0.1599459160364854,-0.8664909839140926,0,0,-0.0005985134572839273,1.417942629154111,-0.8664909839140926,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,-1.1188008067964355,1,2,0,1,0.9928525485365113,-0.805850405181614,0,2,0.9139610585071428,0.4446174543009748,-0.805850405181614,0,2,2,1,0,0,0,0,0,1,0,0,0,0,1,1
0,0,-1.2002122764736234,1,2,0,0,1.4275568069329394,-0.8713176580534361,0,4,1.310027559100999,0.6012895146395077,-0.8713176580534361,0,3,2,1,0,0,0,0,1,1,0,1,1,0,1,1
1,1,0.590840056424512,1,1,2,0,-0.037496094456548765,0.31062514153224424,0,3,-0.0317014800870439,-0.0939427531127309,0.31062514153224424,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,0.22448844287716607,1,0,1,1,-1.3499047524396575,-0.6076934923336592,0,0,-1.3525849139806732,0.1156061275900575,-0.6076934923336592,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
1,1,1.4049547531963917,0,1,2,0,-0.4655636466179167,0.43102872188095726,0,3,-0.5280254156683175,0.7285855636645646,0.43102872188095726,3,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
0,0,-0.5489205190561197,1,0,1,0,-1.4826388771408567,-0.8405805195569807,0,0,-1.4806364893606418,0.019644490632703713,-0.8405805195569807,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0.9164859351332638,1,0,2,0,-1.5108448786398618,-0.5337137414342679,0,0,-1.4971806205466842,-0.3269924428662988,-0.5337137414342679,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
